,state,fips,cases,deaths,employed-sugar-intake-daily
6962,North Carolina,37,103047,1702,42.1
6963,North Carolina,37,105138,1729,42.1
6964,North Carolina,37,107050,1754,42.1
6965,North Carolina,37,109206,1769,42.1
6966,North Carolina,37,111282,1801,42.1
6967,North Carolina,37,112802,1807,42.1
6968,North Carolina,37,114612,1815,42.1
6969,North Carolina,37,116300,1847,42.1
6970,North Carolina,37,118027,1889,42.1
6971,North Carolina,37,120391,1929,42.1
6972,North Carolina,37,122370,1947,42.1
6973,North Carolina,37,124015,1989,42.1
6974,North Carolina,37,125281,1996,42.1
6975,North Carolina,37,126748,2013,42.1
6976,North Carolina,37,128236,2038,42.1
6977,North Carolina,37,129454,2079,42.1
6978,North Carolina,37,131478,2122,42.1
6979,North Carolina,37,133033,2160,42.1
6980,North Carolina,37,134915,2184,42.1
6981,North Carolina,37,136250,2195,42.1
6982,North Carolina,37,137006,2198,42.1
6983,North Carolina,37,138074,2238,42.1
6984,North Carolina,37,139413,2277,42.1
6985,North Carolina,37,141006,2313,42.1
6986,North Carolina,37,142544,2344,42.1
6987,North Carolina,37,143956,2370,42.1
6988,North Carolina,37,145111,2372,42.1
6989,North Carolina,37,145942,2384,42.1
6990,North Carolina,37,147141,2425,42.1
6991,North Carolina,37,148491,2464,42.1
6992,North Carolina,37,150422,2496,42.1
6993,North Carolina,37,152344,2522,42.1
6994,North Carolina,37,153966,2546,42.1
6995,North Carolina,37,155390,2560,42.1
6996,North Carolina,37,156927,2567,42.1
6997,North Carolina,37,158185,2607,42.1
6998,North Carolina,37,159708,2634,42.1
6999,North Carolina,37,161715,2654,42.1
7000,North Carolina,37,163154,2676,42.1
7001,North Carolina,37,165533,2708,42.1
7002,North Carolina,37,166510,2721,42.1
7003,North Carolina,37,167989,2733,42.1
7004,North Carolina,37,169966,2769,42.1
7005,North Carolina,37,171140,2806,42.1
7006,North Carolina,37,172791,2829,42.1
7007,North Carolina,37,174848,2868,42.1
7008,North Carolina,37,176124,2913,42.1
7009,North Carolina,37,177141,2920,42.1
7010,North Carolina,37,178212,2920,42.1
7011,North Carolina,37,179150,2942,42.1
7012,North Carolina,37,180061,2990,42.1
7013,North Carolina,37,181335,3016,42.1
7014,North Carolina,37,182934,3050,42.1
7015,North Carolina,37,184305,3073,42.1
7016,North Carolina,37,185325,3080,42.1
7017,North Carolina,37,186447,3094,42.1
7018,North Carolina,37,187486,3135,42.1
7019,North Carolina,37,188800,3176,42.1
7020,North Carolina,37,190307,3208,42.1
7021,North Carolina,37,191672,3232,42.1
7022,North Carolina,37,192751,3260,42.1
7023,North Carolina,37,193978,3270,42.1
7024,North Carolina,37,195093,3283,42.1
7025,North Carolina,37,196258,3320,42.1
7026,North Carolina,37,197431,3345,42.1
7027,North Carolina,37,199236,3380,42.1
7028,North Carolina,37,204658,3427,42.1
7029,North Carolina,37,206241,3458,42.1
7030,North Carolina,37,207407,3460,42.1
7031,North Carolina,37,208497,3469,42.1
7032,North Carolina,37,209384,3511,42.1
7033,North Carolina,37,211004,3565,42.1
7034,North Carolina,37,213218,3601,42.1
7035,North Carolina,37,215035,3628,42.1
7036,North Carolina,37,217049,3647,42.1
7037,North Carolina,37,217641,3653,42.1
7038,North Carolina,37,220045,3656,42.1
7039,North Carolina,37,221438,3691,42.1
7040,North Carolina,37,223349,3716,42.1
7041,North Carolina,37,225738,3744,42.1
7042,North Carolina,37,227756,3768,42.1
7043,North Carolina,37,229959,3786,42.1
7044,North Carolina,37,231564,3791,42.1
7045,North Carolina,37,233059,3799,42.1
7046,North Carolina,37,234842,3849,42.1
7047,North Carolina,37,236812,3882,42.1
7048,North Carolina,37,239338,3899,42.1
7049,North Carolina,37,242032,3938,42.1
7050,North Carolina,37,244020,3955,42.1
7051,North Carolina,37,246116,3961,42.1
7052,North Carolina,37,247551,3969,42.1
7053,North Carolina,37,249158,4018,42.1
7054,North Carolina,37,251010,4063,42.1
7055,North Carolina,37,253418,4110,42.1
7056,North Carolina,37,255534,4140,42.1
7057,North Carolina,37,258439,4170,42.1
7058,North Carolina,37,260128,4183,42.1
7059,North Carolina,37,262159,4200,42.1
7060,North Carolina,37,264334,4236,42.1
7061,North Carolina,37,266566,4275,42.1
7062,North Carolina,37,269419,4307,42.1
7063,North Carolina,37,272231,4354,42.1
7064,North Carolina,37,274805,4400,42.1
7065,North Carolina,37,276706,4405,42.1
7066,North Carolina,37,278477,4413,42.1
7067,North Carolina,37,280657,4481,42.1
7068,North Carolina,37,283280,4535,42.1
7069,North Carolina,37,286210,4572,42.1
7070,North Carolina,37,289124,4608,42.1
7071,North Carolina,37,291563,4629,42.1
7072,North Carolina,37,293431,4630,42.1
7073,North Carolina,37,295105,4638,42.1
7074,North Carolina,37,298089,4685,42.1
7075,North Carolina,37,300725,4723,42.1
7076,North Carolina,37,303931,4730,42.1
7077,North Carolina,37,306498,4749,42.1
7078,North Carolina,37,309703,4783,42.1
7079,North Carolina,37,312406,4830,42.1
7080,North Carolina,37,315314,4843,42.1
7081,North Carolina,37,318537,4881,42.1
7082,North Carolina,37,322258,4927,42.1
7083,North Carolina,37,325658,4968,42.1
7084,North Carolina,37,330021,5012,42.1
7085,North Carolina,37,333074,5035,42.1
7086,North Carolina,37,336983,5062,42.1
7087,North Carolina,37,339672,5076,42.1
7088,North Carolina,37,343566,5114,42.1
7089,North Carolina,37,348102,5177,42.1
7090,North Carolina,37,348148,5177,42.1
7091,North Carolina,37,355664,5240,42.1
7092,North Carolina,37,358654,5249,42.1
7093,North Carolina,37,362124,5279,42.1
7094,North Carolina,37,364968,5296,42.1
7095,North Carolina,37,368615,5322,42.1
7096,North Carolina,37,372525,5406,42.1
7097,North Carolina,37,378370,5454,42.1
7098,North Carolina,37,384165,5505,42.1
7099,North Carolina,37,388760,5547,42.1
7100,North Carolina,37,395020,5578,42.1
7101,North Carolina,37,399796,5598,42.1
7102,North Carolina,37,404520,5642,42.1
7103,North Carolina,37,412140,5704,42.1
7104,North Carolina,37,417951,5752,42.1
7105,North Carolina,37,424991,5791,42.1
7106,North Carolina,37,430325,5831,42.1
7107,North Carolina,37,436655,5855,42.1
7108,North Carolina,37,441721,5899,42.1
7109,North Carolina,37,447303,5926,42.1
7110,North Carolina,37,453628,6030,42.1
7111,North Carolina,37,458739,6120,42.1
7112,North Carolina,37,468195,6172,42.1
7113,North Carolina,37,473691,6222,42.1
7114,North Carolina,37,479875,6259,42.1
7115,North Carolina,37,484513,6285,42.1
7116,North Carolina,37,491242,6342,42.1
7117,North Carolina,37,497869,6418,42.1
7118,North Carolina,37,498005,6420,42.1
7119,North Carolina,37,498005,6420,42.1
7120,North Carolina,37,514724,6574,42.1
7121,North Carolina,37,517449,6592,42.1
7122,North Carolina,37,521990,6601,42.1
7123,North Carolina,37,526439,6630,42.1
7124,North Carolina,37,535120,6780,42.1
7125,North Carolina,37,541070,6811,42.1
7126,North Carolina,37,543976,6819,42.1
7127,North Carolina,37,559942,6933,42.1
7128,North Carolina,37,565260,6963,42.1
7129,North Carolina,37,572018,7000,42.1
7130,North Carolina,37,578309,7080,42.1
7131,North Carolina,37,584694,7149,42.1
7132,North Carolina,37,595308,7262,42.1
7133,North Carolina,37,605187,7383,42.1
7134,North Carolina,37,614715,7468,42.1
7135,North Carolina,37,623503,7609,42.1
7136,North Carolina,37,631345,7635,42.1
7137,North Carolina,37,636681,7687,42.1
7138,North Carolina,37,642003,7796,42.1
7139,North Carolina,37,650815,7888,42.1
7140,North Carolina,37,659707,7996,42.1
7141,North Carolina,37,668165,8060,42.1
7142,North Carolina,37,674771,8125,42.1
7143,North Carolina,37,674508,8131,42.1
7144,North Carolina,37,683971,8196,42.1
7145,North Carolina,37,691760,8267,42.1
7146,North Carolina,37,697660,8397,42.1
7147,North Carolina,37,706948,8511,42.1
7148,North Carolina,37,713300,8623,42.1
7149,North Carolina,37,718955,8739,42.1
7150,North Carolina,37,724154,8777,42.1
7151,North Carolina,37,728645,8839,42.1
7152,North Carolina,37,733543,8959,42.1
7153,North Carolina,37,740303,9099,42.1
7154,North Carolina,37,747322,9213,42.1
7155,North Carolina,37,747948,9215,42.1
7156,North Carolina,37,758158,9381,42.1
7157,North Carolina,37,763358,9397,42.1
7158,North Carolina,37,766378,9477,42.1
7159,North Carolina,37,777071,9625,42.1
7160,North Carolina,37,783575,9767,42.1
7161,North Carolina,37,788516,9880,42.1
7162,North Carolina,37,792618,9962,42.1
7163,North Carolina,37,796986,10017,42.1
7164,North Carolina,37,799879,10030,42.1
7165,North Carolina,37,803935,10088,42.1
7166,North Carolina,37,807554,10226,42.1
7167,North Carolina,37,812155,10336,42.1
7168,North Carolina,37,816212,10408,42.1
7169,North Carolina,37,819751,10482,42.1
7170,North Carolina,37,822542,10524,42.1
7171,North Carolina,37,825692,10545,42.1
7172,North Carolina,37,827985,10611,42.1
7173,North Carolina,37,830932,10712,42.1
7174,North Carolina,37,834923,10804,42.1
7175,North Carolina,37,838126,10863,42.1
7176,North Carolina,37,841315,10930,42.1
7177,North Carolina,37,843395,10957,42.1
7178,North Carolina,37,846084,10976,42.1
7179,North Carolina,37,847652,11007,42.1
7180,North Carolina,37,850960,11100,42.1
7181,North Carolina,37,854394,11162,42.1
7182,North Carolina,37,857203,11216,42.1
7183,North Carolina,37,859527,11240,42.1
7184,North Carolina,37,859527,11241,42.1
7185,North Carolina,37,862880,11286,42.1
7186,North Carolina,37,864656,11320,42.1
7187,North Carolina,37,866725,11389,42.1
7188,North Carolina,37,869364,11434,42.1
7189,North Carolina,37,871407,11475,42.1
7190,North Carolina,37,873169,11520,42.1
7191,North Carolina,37,873169,11522,42.1
7192,North Carolina,37,875966,11556,42.1
7193,North Carolina,37,877212,11577,42.1
7194,North Carolina,37,879027,11628,42.1
7195,North Carolina,37,881110,11649,42.1
7196,North Carolina,37,883075,11688,42.1
7197,North Carolina,37,883888,11716,42.1
7198,North Carolina,37,883888,11719,42.1
7199,North Carolina,37,887002,11739,42.1
7200,North Carolina,37,888797,11753,42.1
7201,North Carolina,37,890484,11783,42.1
7202,North Carolina,37,892813,11812,42.1
7203,North Carolina,37,894586,11833,42.1
7204,North Carolina,37,896395,11848,42.1
7205,North Carolina,37,896395,11849,42.1
7206,North Carolina,37,899303,11865,42.1
7207,North Carolina,37,900546,11878,42.1
7208,North Carolina,37,902610,11975,42.1
7209,North Carolina,37,904665,12025,42.1
7210,North Carolina,37,906770,12049,42.1
7211,North Carolina,37,906770,12049,42.1
7212,North Carolina,37,906770,12051,42.1
7213,North Carolina,37,912026,12110,42.1
7214,North Carolina,37,913515,12116,42.1
7215,North Carolina,37,915456,12137,42.1
7216,North Carolina,37,917474,12160,42.1
7217,North Carolina,37,917474,12161,42.1
7218,North Carolina,37,917474,12161,42.1
7219,North Carolina,37,917565,12161,42.1
7220,North Carolina,37,923688,12200,42.1
7221,North Carolina,37,924682,12211,42.1
7222,North Carolina,37,926071,12235,42.1
7223,North Carolina,37,928095,12250,42.1
7224,North Carolina,37,930371,12273,42.1
7225,North Carolina,37,930371,12274,42.1
7226,North Carolina,37,930470,12276,42.1
7227,North Carolina,37,936163,12320,42.1
7228,North Carolina,37,937761,12335,42.1
7229,North Carolina,37,940109,12353,42.1
7230,North Carolina,37,942441,12385,42.1
7231,North Carolina,37,944749,12414,42.1
7232,North Carolina,37,944749,12416,42.1
7233,North Carolina,37,944749,12416,42.1
7234,North Carolina,37,950370,12443,42.1
7235,North Carolina,37,951660,12460,42.1
7236,North Carolina,37,953452,12500,42.1
7237,North Carolina,37,955791,12534,42.1
7238,North Carolina,37,957785,12552,42.1
7239,North Carolina,37,957970,12553,42.1
7240,North Carolina,37,957970,12553,42.1
7241,North Carolina,37,962978,12587,42.1
7242,North Carolina,37,964612,12611,42.1
7243,North Carolina,37,966397,12642,42.1
7244,North Carolina,37,968342,12658,42.1
7245,North Carolina,37,970599,12676,42.1
7246,North Carolina,37,970673,12677,42.1
7247,North Carolina,37,970673,12677,42.1
7248,North Carolina,37,974852,12715,42.1
7249,North Carolina,37,976059,12723,42.1
7250,North Carolina,37,977466,12744,42.1
7251,North Carolina,37,979336,12761,42.1
7252,North Carolina,37,981197,12804,42.1
7253,North Carolina,37,981358,12803,42.1
7254,North Carolina,37,981358,12803,42.1
7255,North Carolina,37,984647,12814,42.1
7256,North Carolina,37,985664,12826,42.1
7257,North Carolina,37,987144,12854,42.1
7258,North Carolina,37,988497,12876,42.1
7259,North Carolina,37,989865,12885,42.1
7260,North Carolina,37,990114,12885,42.1
7261,North Carolina,37,990114,12885,42.1
7262,North Carolina,37,992520,12915,42.1
7263,North Carolina,37,993211,12934,42.1
7264,North Carolina,37,994187,12962,42.1
7265,North Carolina,37,995303,12974,42.1
7266,North Carolina,37,996385,12982,42.1
7267,North Carolina,37,996511,12984,42.1
7268,North Carolina,37,996511,12984,42.1
7269,North Carolina,37,998658,13010,42.1
7270,North Carolina,37,999342,13027,42.1
7271,North Carolina,37,1000144,13054,42.1
7272,North Carolina,37,1001048,13075,42.1
7273,North Carolina,37,1001817,13100,42.1
7274,North Carolina,37,1001825,13101,42.1
7275,North Carolina,37,1001893,13101,42.1
7276,North Carolina,37,1001893,13101,42.1
7277,North Carolina,37,1003793,13118,42.1
7278,North Carolina,37,1004203,13127,42.1
7279,North Carolina,37,1004699,13147,42.1
7280,North Carolina,37,1005366,13168,42.1
7281,North Carolina,37,1005366,13168,42.1
7282,North Carolina,37,1005427,13168,42.1
7283,North Carolina,37,1006658,13216,42.1
7284,North Carolina,37,1007015,13229,42.1
7285,North Carolina,37,1007567,13252,42.1
7286,North Carolina,37,1008036,13268,42.1
7287,North Carolina,37,1008457,13287,42.1
7288,North Carolina,37,1008494,13287,42.1
7289,North Carolina,37,1008494,13287,42.1
7290,North Carolina,37,1009630,13311,42.1
7291,North Carolina,37,1009956,13316,42.1
7292,North Carolina,37,1010306,13333,42.1
7293,North Carolina,37,1010698,13339,42.1
7294,North Carolina,37,1010890,13359,42.1
7295,North Carolina,37,1010919,13359,42.1
7296,North Carolina,37,1010919,13359,42.1
7297,North Carolina,37,1011643,13386,42.1
7298,North Carolina,37,1011980,13401,42.1
7299,North Carolina,37,1012441,13413,42.1
7300,North Carolina,37,1012883,13426,42.1
7301,North Carolina,37,1013279,13432,42.1
7302,North Carolina,37,1013282,13432,42.1
7303,North Carolina,37,1013290,13432,42.1
7304,North Carolina,37,1014140,13439,42.1
7305,North Carolina,37,1014376,13443,42.1
7306,North Carolina,37,1014682,13450,42.1
7307,North Carolina,37,1014967,13447,42.1
7308,North Carolina,37,1015363,13447,42.1
7309,North Carolina,37,1015417,13447,42.1
7310,North Carolina,37,1015417,13447,42.1
7311,North Carolina,37,1015417,13447,42.1
7312,North Carolina,37,1016742,13468,42.1
7313,North Carolina,37,1017312,13473,42.1
7314,North Carolina,37,1017954,13488,42.1
7315,North Carolina,37,1018499,13496,42.1
7316,North Carolina,37,1018556,13496,42.1
7317,North Carolina,37,1018556,13496,42.1
7318,North Carolina,37,1020283,13512,42.1
7319,North Carolina,37,1020940,13515,42.1
7320,North Carolina,37,1021908,13522,42.1
7321,North Carolina,37,1022938,13529,42.1
7322,North Carolina,37,1023968,13533,42.1
7323,North Carolina,37,1024084,13533,42.1
7324,North Carolina,37,1024084,13533,42.1
7325,North Carolina,37,1026982,13551,42.1
7326,North Carolina,37,1027790,13557,42.1
7327,North Carolina,37,1029263,13566,42.1
7328,North Carolina,37,1031031,13578,42.1
7329,North Carolina,37,1032686,13586,42.1
7330,North Carolina,37,1032686,13586,42.1
7331,North Carolina,37,1032686,13586,42.1
7332,North Carolina,37,1038172,13590,42.1
7333,North Carolina,37,1040149,13600,42.1
7334,North Carolina,37,1042714,13616,42.1
7335,North Carolina,37,1046041,13634,42.1
7336,North Carolina,37,1049229,13651,42.1
7337,North Carolina,37,1049288,13651,42.1
7338,North Carolina,37,1049288,13651,42.1
7339,North Carolina,37,1057204,13681,42.1
7340,North Carolina,37,1060143,13695,42.1
7341,North Carolina,37,1063505,13716,42.1
7342,North Carolina,37,1067787,13740,42.1
7343,North Carolina,37,1072342,13752,42.1
7344,North Carolina,37,1072440,13752,42.1
7345,North Carolina,37,1072440,13752,42.1
7346,North Carolina,37,1087149,13775,42.1
7347,North Carolina,37,1091376,13784,42.1
7348,North Carolina,37,1096351,13806,42.1
7349,North Carolina,37,1102081,13822,42.1
7350,North Carolina,37,1108774,13842,42.1
7351,North Carolina,37,1108774,13842,42.1
7352,North Carolina,37,1108774,13842,42.1
7353,North Carolina,37,1122629,13890,42.1
7354,North Carolina,37,1127239,13912,42.1
7355,North Carolina,37,1132735,13969,42.1
7356,North Carolina,37,1139637,14021,42.1
7357,North Carolina,37,1146288,14072,42.1
7358,North Carolina,37,1146395,14072,42.1
7359,North Carolina,37,1146395,14072,42.1
7360,North Carolina,37,1162214,14133,42.1
7361,North Carolina,37,1168443,14168,42.1
7362,North Carolina,37,1173815,14224,42.1
7363,North Carolina,37,1183072,14288,42.1
7364,North Carolina,37,1191456,14334,42.1
7365,North Carolina,37,1191456,14334,42.1
7366,North Carolina,37,1191456,14334,42.1
7367,North Carolina,37,1209923,14428,42.1
7368,North Carolina,37,1215455,14485,42.1
7369,North Carolina,37,1222452,14546,42.1
7370,North Carolina,37,1229920,14642,42.1
7371,North Carolina,37,1238947,14726,42.1
7372,North Carolina,37,1239293,14726,42.1
7373,North Carolina,37,1239293,14726,42.1
7374,North Carolina,37,1239293,14726,42.1
7375,North Carolina,37,1264147,14848,42.1
7376,North Carolina,37,1269208,14925,42.1
7377,North Carolina,37,1275992,15019,42.1
7378,North Carolina,37,1281446,15092,42.1
7379,North Carolina,37,1281446,15092,42.1
7380,North Carolina,37,1281446,15092,42.1
7381,North Carolina,37,1305188,15263,42.1
7382,North Carolina,37,1310185,15322,42.1
7383,North Carolina,37,1317316,15422,42.1
7384,North Carolina,37,1323497,15541,42.1
7385,North Carolina,37,1332544,15636,42.1
7386,North Carolina,37,1332544,15636,42.1
7387,North Carolina,37,1332544,15636,42.1
7388,North Carolina,37,1348543,15793,42.1
7389,North Carolina,37,1353006,15829,42.1
7390,North Carolina,37,1359303,15964,42.1
7391,North Carolina,37,1365428,16036,42.1
7392,North Carolina,37,1371147,16126,42.1
7393,North Carolina,37,1371147,16126,42.1
7394,North Carolina,37,1371147,16126,42.1
7395,North Carolina,37,1384599,16253,42.1
7396,North Carolina,37,1388006,16305,42.1
7397,North Carolina,37,1392586,16461,42.1
7398,North Carolina,37,1397529,16541,42.1
7399,North Carolina,37,1402049,16625,42.1
7400,North Carolina,37,1402125,16625,42.1
7401,North Carolina,37,1402125,16625,42.1
7402,North Carolina,37,1413234,16736,42.1
7403,North Carolina,37,1415881,16829,42.1
7404,North Carolina,37,1419463,16962,42.1
7405,North Carolina,37,1423325,17040,42.1
7406,North Carolina,37,1427236,17121,42.1
7407,North Carolina,37,1427236,17121,42.1
7408,North Carolina,37,1427236,17121,42.1
7409,North Carolina,37,1436863,17223,42.1
7410,North Carolina,37,1439167,17250,42.1
7411,North Carolina,37,1442469,17349,42.1
7412,North Carolina,37,1446043,17428,42.1
7413,North Carolina,37,1449002,17472,42.1
7414,North Carolina,37,1449002,17472,42.1
7415,North Carolina,37,1449002,17472,42.1
7416,North Carolina,37,1455962,17553,42.1
7417,North Carolina,37,1457389,17593,42.1
7418,North Carolina,37,1460052,17657,42.1
7419,North Carolina,37,1462963,17713,42.1
